Index,Gene
5955,FOXL2
5956,FOXL2NB
5957,FOXM1
5958,FOXN1
5959,FOXN2
5960,FOXN3
5961,FOXN4
5962,FOXO1
5963,FOXO3
5964,FOXO4
5965,FOXO6
5966,FOXP1
5967,FOXP2
5968,FOXP3
5969,FOXP4
5970,FOXQ1
5971,FOXR1
5972,FOXR2
5973,FOXRED1
5974,FOXRED2
5975,FOXS1
5976,FPGS
5977,FPGT
5978,FPGT-TNNI3K
5979,FPR1
5980,FPR2
5981,FPR3
5982,FRA10AC1
5983,FRAS1
5984,FRAT1
5985,FRAT2
5986,FREM1
5987,FREM2
5988,FREM3
5989,FRG1
5990,FRG1B
5991,FRG2
5992,FRG2B
5993,FRG2C
5994,FRK
5995,FRMD1
5996,FRMD3
5997,FRMD4A
5998,FRMD4B
5999,FRMD5
6000,FRMD6
6001,FRMD7
6002,FRMD8
6003,FRMPD1
6004,FRMPD2
6005,FRMPD3
6006,FRMPD4
6007,FRRS1
6008,FRRS1L
6009,FRS2
6010,FRS3
6011,FRY
6012,FRYL
6013,FRZB
6014,FSBP
6015,FSCB
6016,FSCN1
6017,FSCN2
6018,FSCN3
6019,FSD1
6020,FSD1L
6021,FSD2
6022,FSHB
6023,FSHR
6024,FSIP1
6025,FSIP2
6026,FST
6027,FSTL1
6028,FSTL3
6029,FSTL4
6030,FSTL5
6031,FTCD
6032,FTCDNL1
6033,FTH1
6034,FTHL17
6035,FTL
6036,FTMT
6037,FTO
6038,FTSJ1
6039,FTSJ2
6040,FTSJ3
6041,FUBP1
6042,FUBP3
6043,FUCA1
6044,FUCA2
6045,FUK
6046,FUNDC1
6047,FUNDC2
6048,FUOM
6049,FURIN
6050,FUS
6051,FUT1
6052,FUT10
6053,FUT11
6054,FUT2
6055,FUT3
6056,FUT4
6057,FUT5
6058,FUT6
6059,FUT7
6060,FUT8
6061,FUT9
6062,FUZ
6063,FXN
6064,FXR1
6065,FXR2
6066,FXYD1
6067,FXYD2
6068,FXYD3
6069,FXYD4
6070,FXYD5
6071,FXYD6
6072,FXYD6-FXYD2
6073,FXYD7
6074,FYB
6075,FYCO1
6076,FYN
6077,FYTTD1
6078,FZD1
6079,FZD10
6080,FZD2
6081,FZD3
6082,FZD4
6083,FZD5
6084,FZD6
6085,FZD7
6086,FZD8
6087,FZD9
6088,FZR1
6089,G0S2
6090,G2E3
6091,G3BP1
6092,G3BP2
6093,G6PC
6094,G6PC2
6095,G6PC3
6096,G6PD
6097,GAA
6098,GAB1
6099,GAB2
6100,GAB3
6101,GAB4
6102,GABARAP
6103,GABARAPL1
6104,GABARAPL2
6105,GABBR1
6106,GABBR2
6107,GABPA
6108,GABPB1
6109,GABPB2
6110,GABRA1
6111,GABRA2
6112,GABRA3
6113,GABRA4
6114,GABRA5
6115,GABRA6
6116,GABRB1
6117,GABRB2
6118,GABRB3
6119,GABRD
6120,GABRE
6121,GABRG1
6122,GABRG2
6123,GABRG3
6124,GABRP
6125,GABRQ
6126,GABRR1
6127,GABRR2
6128,GABRR3
6129,GAD1
6130,GAD2
6131,GADD45A
6132,GADD45B
6133,GADD45G
6134,GADD45GIP1
6135,GADL1
6136,GAGE1
6137,GAGE10
6138,GAGE12B
6139,GAGE12C
6140,GAGE12D
6141,GAGE12E
6142,GAGE12F
6143,GAGE12G
6144,GAGE12H
6145,GAGE12J
6146,GAGE13
6147,GAGE2A
6148,GAGE2E
6149,GAK
6150,GAL
6151,GAL3ST1
6152,GAL3ST2
6153,GAL3ST3
6154,GAL3ST4
6155,GALC
6156,GALE
6157,GALK1
6158,GALK2
6159,GALM
6160,GALNS
6161,GALNT1
6162,GALNT10
6163,GALNT11
6164,GALNT12
6165,GALNT13
6166,GALNT14
6167,GALNT15
6168,GALNT16
6169,GALNT18
6170,GALNT2
6171,GALNT3
6172,GALNT4
6173,GALNT5
6174,GALNT6
6175,GALNT7
6176,GALNT8
6177,GALNT9
6178,GALNTL5
6179,GALNTL6
6180,GALP
6181,GALR1
6182,GALR2
6183,GALR3
6184,GALT
6185,GAMT
6186,GAN
6187,GANAB
6188,GANC
6189,GAP43
6190,GAPDH
6191,GAPDHS
6192,GAPT
6193,GAPVD1
6194,GAR1
6195,GAREM
6196,GAREML
6197,GARNL3
6198,GARS
6199,GART
6200,GAS1
6201,GAS2
6202,GAS2L1
6203,GAS2L2
6204,GAS2L3
6205,GAS6
6206,GAS7
6207,GAS8
6208,GAST
6209,GATA1
6210,GATA2
6211,GATA3
6212,GATA4
6213,GATA5
6214,GATA6
6215,GATAD1
6216,GATAD2A
6217,GATAD2B
6218,GATB
6219,GATC
6220,GATM
6221,GATS
6222,GATSL2
6223,GATSL3
6224,GBA
6225,GBA2
6226,GBAS
6227,GBE1
6228,GBF1
6229,GBGT1
6230,GBP1
6231,GBP2
6232,GBP3
6233,GBP4
6234,GBP5
6235,GBP6
6236,GBP7
6237,GBX1
6238,GBX2
6239,GC
6240,GCA
6241,GCAT
6242,GCC1
6243,GCC2
6244,GCDH
6245,GCFC2
6246,GCG
6247,GCGR
6248,GCH1
6249,GCHFR
6250,GCK
6251,GCKR
6252,GCLC
6253,GCLM
6254,GCM1
6255,GCM2
6256,GCN1L1
6257,GCNT1
6258,GCNT2
6259,GCNT3
6260,GCNT4
6261,GCNT7
6262,GCOM1
6263,GCSAM
6264,GCSAML
6265,GCSH
6266,GDA
6267,GDAP1
6268,GDAP1L1
6269,GDAP2
6270,GDE1
6271,GDF1
6272,GDF10
6273,GDF11
6274,GDF15
6275,GDF2
6276,GDF3
6277,GDF5
6278,GDF5OS
6279,GDF6
6280,GDF7
6281,GDF9
6282,GDI1
6283,GDI2
6284,GDNF
6285,GDPD1
6286,GDPD2
6287,GDPD3
6288,GDPD4
6289,GDPD5
6290,GDPGP1
6291,GEM
6292,GEMIN2
6293,GEMIN4
6294,GEMIN5
6295,GEMIN6
6296,GEMIN7
6297,GEMIN8
6298,GEN1
6299,GET4
6300,GFAP
6301,GFER
6302,GFI1
6303,GFI1B
6304,GFM1
6305,GFM2
6306,GFOD1
6307,GFOD2
6308,GFPT1
6309,GFPT2
6310,GFRA1
6311,GFRA2
6312,GFRA3
6313,GFRA4
6314,GFRAL
6315,GFY
6316,GGA1
6317,GGA2
6318,GGA3
6319,GGACT
6320,GGCT
6321,GGCX
6322,GGH
6323,GGN
6324,GGNBP2
6325,GGPS1
6326,GGT1
6327,GGT2
6328,GGT5
6329,GGT6
6330,GGT7
6331,GGTLC1
6332,GGTLC2
6333,GGTLC3
6334,GH1
6335,GH2
6336,GHDC
6337,GHITM
6338,GHR
6339,GHRH
6340,GHRHR
6341,GHRL
6342,GHSR
6343,GID4
6344,GID8
6345,GIF
6346,GIGYF1
6347,GIGYF2
6348,GIMAP1
6349,GIMAP2
6350,GIMAP4
6351,GIMAP5
6352,GIMAP6
6353,GIMAP7
6354,GIMAP8
6355,GIN1
6356,GINM1
6357,GINS1
6358,GINS2
6359,GINS3
6360,GINS4
6361,GIP
6362,GIPC1
6363,GIPC2
6364,GIPC3
6365,GIPR
6366,GIT1
6367,GIT2
6368,GJA1
6369,GJA10
6370,GJA3
6371,GJA4
6372,GJA5
6373,GJA8
6374,GJA9
6375,GJB1
6376,GJB2
6377,GJB3
6378,GJB4
6379,GJB5
6380,GJB6
6381,GJB7
6382,GJC1
6383,GJC2
6384,GJC3
6385,GJD2
6386,GJD3
6387,GJD4
6388,GJE1
6389,GK
6390,GK2
6391,GK5
6392,GKAP1
6393,GKN1
6394,GKN2
6395,GLA
6396,GLB1
6397,GLB1L
6398,GLB1L2
6399,GLB1L3
6400,GLCCI1
6401,GLCE
6402,GLDC
6403,GLDN
6404,GLE1
6405,GLG1
6406,GLI1
6407,GLI2
6408,GLI3
6409,GLI4
6410,GLIPR1
6411,GLIPR1L1
6412,GLIPR1L2
6413,GLIPR2
6414,GLIS1
6415,GLIS2
6416,GLIS3
6417,GLMN
6418,GLO1
6419,GLOD4
6420,GLOD5
6421,GLP1R
6422,GLP2R
6423,GLRA1
6424,GLRA2
6425,GLRA3
6426,GLRA4
6427,GLRB
6428,GLRX
6429,GLRX2
6430,GLRX3
6431,GLRX5
6432,GLS
6433,GLS2
6434,GLT1D1
6435,GLT6D1
6436,GLT8D1
6437,GLT8D2
6438,GLTP
6439,GLTPD2
6440,GLTSCR1
6441,GLTSCR1L
6442,GLTSCR2
6443,GLUD1
6444,GLUD2
6445,GLUL
6446,GLYAT
6447,GLYATL1
6448,GLYATL2
6449,GLYATL3
6450,GLYCTK
6451,GLYR1
6452,GM2A
6453,GMCL1
6454,GMDS
6455,GMEB1
6456,GMEB2
6457,GMFB
6458,GMFG
6459,GMIP
6460,GML
6461,GMNC
6462,GMNN
6463,GMPPA
6464,GMPPB
6465,GMPR
6466,GMPR2
6467,GMPS
6468,GNA11
6469,GNA12
6470,GNA13
6471,GNA14
6472,GNA15
6473,GNAI1
6474,GNAI2
6475,GNAI3
6476,GNAL
6477,GNAO1
6478,GNAQ
6479,GNAS
6480,GNAT1
6481,GNAT2
6482,GNAT3
6483,GNAZ
6484,GNB1
6485,GNB1L
6486,GNB2
6487,GNB2L1
6488,GNB3
6489,GNB4
6490,GNB5
6491,GNE
6492,GNG10
6493,GNG11
6494,GNG12
6495,GNG13
6496,GNG2
6497,GNG3
6498,GNG4
6499,GNG5
6500,GNG7
6501,GNG8
6502,GNGT1
6503,GNGT2
6504,GNL1
6505,GNL2
6506,GNL3
6507,GNL3L
6508,GNLY
6509,GNMT
6510,GNPAT
6511,GNPDA1
6512,GNPDA2
6513,GNPNAT1
6514,GNPTAB
6515,GNPTG
6516,GNRH1
6517,GNRH2
6518,GNRHR
6519,GNS
6520,GOLGA1
6521,GOLGA2
6522,GOLGA3
6523,GOLGA4
6524,GOLGA5
6525,GOLGA6A
6526,GOLGA6B
6527,GOLGA6C
6528,GOLGA6D
6529,GOLGA6L1
6530,GOLGA6L10
6531,GOLGA6L2
6532,GOLGA6L22
6533,GOLGA6L4
6534,GOLGA6L6
6535,GOLGA6L9
6536,GOLGA7
6537,GOLGA7B
6538,GOLGA8A
6539,GOLGA8B
6540,GOLGA8F
6541,GOLGA8G
6542,GOLGA8H
6543,GOLGA8J
6544,GOLGA8K
6545,GOLGA8M
6546,GOLGA8N
6547,GOLGA8O
6548,GOLGA8Q
6549,GOLGA8R
6550,GOLGA8S
6551,GOLGA8T
6552,GOLGB1
6553,GOLIM4
6554,GOLM1
6555,GOLPH3
6556,GOLPH3L
6557,GOLT1A
6558,GOLT1B
6559,GON4L
6560,GOPC
6561,GORAB
6562,GORASP1
6563,GORASP2
6564,GOSR1
6565,GOSR2
6566,GOT1
6567,GOT1L1
6568,GOT2
6569,GP1BA
6570,GP1BB
6571,GP2
6572,GP5
6573,GP6
6574,GP9
6575,GPA33
6576,GPAA1
6577,GPALPP1
6578,GPAM
6579,GPANK1
6580,GPAT2
6581,GPATCH1
6582,GPATCH11
6583,GPATCH2
6584,GPATCH2L
6585,GPATCH3
6586,GPATCH4
6587,GPATCH8
6588,GPBAR1
6589,GPBP1
6590,GPBP1L1
6591,GPC1
6592,GPC2
6593,GPC3
6594,GPC4
6595,GPC5
6596,GPC6
6597,GPCPD1
6598,GPD1
6599,GPD1L
6600,GPD2
6601,GPER1
6602,GPHA2
6603,GPHB5
6604,GPHN
6605,GPI
6606,GPIHBP1
6607,GPKOW
6608,GPLD1
6609,GPM6A
6610,GPM6B
6611,GPN1
6612,GPN2
6613,GPN3
6614,GPNMB
6615,GPR1
6616,GPR101
6617,GPR107
6618,GPR108
6619,GPR110
6620,GPR111
6621,GPR112
6622,GPR113
6623,GPR114
6624,GPR115
6625,GPR116
6626,GPR119
6627,GPR12
6628,GPR123
6629,GPR124
6630,GPR125
6631,GPR126
6632,GPR128
6633,GPR132
6634,GPR133
6635,GPR135
6636,GPR137
6637,GPR137B
6638,GPR137C
6639,GPR139
6640,GPR141
6641,GPR142
6642,GPR143
6643,GPR144
6644,GPR146
6645,GPR148
6646,GPR149
6647,GPR15
6648,GPR150
6649,GPR151
6650,GPR152
6651,GPR153
6652,GPR155
6653,GPR156
6654,GPR157
6655,GPR158
6656,GPR160
6657,GPR161
6658,GPR162
6659,GPR17
6660,GPR171
6661,GPR173
6662,GPR174
6663,GPR176
6664,GPR179
6665,GPR18
6666,GPR180
6667,GPR182
6668,GPR183
6669,GPR19
6670,GPR20
6671,GPR21
6672,GPR22
6673,GPR25
6674,GPR26
6675,GPR27
6676,GPR3
6677,GPR31
6678,GPR32
6679,GPR33
6680,GPR34
6681,GPR35
6682,GPR37
6683,GPR37L1
6684,GPR39
6685,GPR4
6686,GPR42
6687,GPR45
6688,GPR50
6689,GPR52
6690,GPR55
6691,GPR56
6692,GPR6
6693,GPR61
6694,GPR62
6695,GPR63
6696,GPR64
6697,GPR65
6698,GPR68
6699,GPR75
6700,GPR75-ASB3
6701,GPR78
6702,GPR82
6703,GPR83
6704,GPR84
6705,GPR85
6706,GPR87
6707,GPR88
6708,GPR89A
6709,GPR89B
6710,GPR97
6711,GPR98
6712,GPRASP1
6713,GPRASP2
6714,GPRC5A
6715,GPRC5B
6716,GPRC5C
6717,GPRC5D
6718,GPRC6A
6719,GPRIN1
6720,GPRIN2
6721,GPRIN3
6722,GPS1
6723,GPS2
6724,GPSM1
6725,GPSM2
6726,GPSM3
6727,GPT
6728,GPT2
6729,GPX1
6730,GPX2
6731,GPX3
6732,GPX4
6733,GPX5
6734,GPX6
6735,GPX7
6736,GPX8
6737,GRAMD1A
6738,GRAMD1B
6739,GRAMD1C
6740,GRAMD2
6741,GRAMD3
6742,GRAMD4
6743,GRAP
6744,GRAP2
6745,GRAPL
6746,GRASP
6747,GRB10
6748,GRB14
6749,GRB2
6750,GRB7
6751,GREB1
6752,GREB1L
6753,GREM1
6754,GREM2
6755,GRHL1
6756,GRHL2
6757,GRHL3
6758,GRHPR
6759,GRIA1
6760,GRIA2
6761,GRIA3
6762,GRIA4
6763,GRID1
6764,GRID2
6765,GRID2IP
6766,GRIFIN
6767,GRIK1
6768,GRIK2
6769,GRIK3
6770,GRIK4
6771,GRIK5
6772,GRIN1
6773,GRIN2A
6774,GRIN2B
6775,GRIN2C
6776,GRIN2D
6777,GRIN3A
6778,GRIN3B
6779,GRINA
6780,GRIP1
6781,GRIP2
6782,GRIPAP1
6783,GRK1
6784,GRK4
6785,GRK5
6786,GRK6
6787,GRK7
6788,GRM1
6789,GRM2
6790,GRM3
6791,GRM4
6792,GRM5
6793,GRM6
6794,GRM7
6795,GRM8
6796,GRN
6797,GRP
6798,GRPEL1
6799,GRPEL2
6800,GRPR
6801,GRSF1
6802,GRTP1
6803,GRWD1
6804,GRXCR1
6805,GRXCR2
6806,GS1-259H13.10
6807,GSAP
6808,GSC
6809,GSC2
6810,GSDMA
6811,GSDMB
6812,GSDMC
6813,GSDMD
6814,GSE1
6815,GSG1
6816,GSG1L
6817,GSG2
6818,GSK3A
6819,GSK3B
6820,GSKIP
6821,GSN
6822,GSPT1
6823,GSPT2
6824,GSR
6825,GSS
6826,GSTA1
6827,GSTA2
6828,GSTA3
6829,GSTA4
6830,GSTA5
6831,GSTCD
6832,GSTK1
6833,GSTM1
6834,GSTM2
6835,GSTM3
6836,GSTM4
6837,GSTM5
6838,GSTO1
6839,GSTO2
6840,GSTP1
6841,GSTT2B
6842,GSTZ1
6843,GSX1
6844,GSX2
6845,GTDC1
6846,GTF2A1
6847,GTF2A1L
6848,GTF2A2
6849,GTF2B
6850,GTF2E1
6851,GTF2E2
6852,GTF2F1
6853,GTF2F2
6854,GTF2H1
6855,GTF2H2
6856,GTF2H2C
6857,GTF2H3
6858,GTF2H4
6859,GTF2H5
6860,GTF2I
6861,GTF2IRD1
6862,GTF2IRD2
6863,GTF2IRD2B
6864,GTF3A
6865,GTF3C1
6866,GTF3C2
6867,GTF3C3
6868,GTF3C4
6869,GTF3C5
6870,GTF3C6
6871,GTPBP1
6872,GTPBP10
6873,GTPBP2
6874,GTPBP3
6875,GTPBP4
6876,GTPBP6
6877,GTPBP8
6878,GTSE1
6879,GTSF1
6880,GTSF1L
6881,GUCA1A
6882,GUCA1B
6883,GUCA1C
6884,GUCA2A
6885,GUCA2B
6886,GUCD1
6887,GUCY1A2
6888,GUCY1A3
6889,GUCY1B3
6890,GUCY2C
6891,GUCY2D
6892,GUCY2F
6893,GUF1
6894,GUK1
6895,GULP1
6896,GUSB
6897,GVQW1
6898,GXYLT1
6899,GXYLT2
6900,GYG1
6901,GYG2
6902,GYLTL1B
6903,GYPA
6904,GYPB
6905,GYPC
6906,GYPE
6907,GYS1
6908,GYS2
6909,GZF1
6910,GZMA
6911,GZMB
6912,GZMH
6913,GZMK
6914,GZMM
6915,H1F0
6916,H1FNT
6917,H1FOO
6918,H1FX
6919,H2AFB1
6920,H2AFB2
6921,H2AFB3
6922,H2AFJ
6923,H2AFV
6924,H2AFX
6925,H2AFY
6926,H2AFY2
6927,H2AFZ
6928,H2BFM
6929,H2BFS
6930,H2BFWT
6931,H3F3A
6932,H3F3B
6933,H3F3C
6934,H6PD
6935,HAAO
6936,HABP2
6937,HABP4
6938,HACE1
6939,HACL1
6940,HADH
6941,HADHA
6942,HADHB
6943,HAGH
6944,HAGHL
6945,HAL
6946,HAMP
6947,HAND1
6948,HAND2
6949,HAO1
6950,HAO2
6951,HAP1
6952,HAPLN1
6953,HAPLN2
6954,HAPLN3
6955,HAPLN4
6956,HARBI1
6957,HARS
6958,HARS2
6959,HAS1
6960,HAS2
6961,HAS3
6962,HAT1
6963,HAUS1
6964,HAUS2
6965,HAUS3
6966,HAUS4
6967,HAUS5
6968,HAUS6
6969,HAUS7
6970,HAUS8
6971,HAVCR1
6972,HAVCR2
6973,HAX1
6974,HBA1
6975,HBA2
6976,HBB
6977,HBD
6978,HBE1
6979,HBEGF
6980,HBG1
6981,HBG2
6982,HBM
6983,HBP1
6984,HBQ1
6985,HBS1L
6986,HBZ
6987,HCAR1
6988,HCAR2
6989,HCAR3
6990,HCCS
6991,HCFC1
6992,HCFC1R1
6993,HCFC2
6994,HCG27
6995,HCK
6996,HCLS1
6997,HCN1
6998,HCN2
6999,HCN3
7000,HCN4
7001,HCRT
7002,HCRTR1
7003,HCRTR2
7004,HCST
7005,HDAC1
7006,HDAC10
7007,HDAC11
7008,HDAC2
7009,HDAC3
7010,HDAC4
7011,HDAC5
7012,HDAC6
7013,HDAC7
7014,HDAC8
7015,HDAC9
7016,HDC
7017,HDDC2
7018,HDDC3
7019,HDGF
7020,HDGFL1
7021,HDGFRP2
7022,HDGFRP3
7023,HDHD1
7024,HDHD2
7025,HDHD3
7026,HDLBP
7027,HDX
7028,HEATR1
7029,HEATR3
7030,HEATR4
7031,HEATR5A
7032,HEATR5B
7033,HEATR6
7034,HEATR9
7035,HEBP1
7036,HEBP2
7037,HECA
7038,HECTD1
7039,HECTD2
7040,HECTD3
7041,HECTD4
7042,HECW1
7043,HECW2
7044,HEG1
7045,HELB
7046,HELLS
7047,HELQ
7048,HELT
7049,HELZ
7050,HELZ2
7051,HEMGN
7052,HEMK1
7053,HENMT1
7054,HEPACAM
7055,HEPACAM2
7056,HEPH
7057,HEPHL1
7058,HEPN1
7059,HERC1
7060,HERC2
7061,HERC3
7062,HERC4
7063,HERC5
7064,HERC6
7065,HERPUD1
7066,HERPUD2
7067,HES1
7068,HES2
7069,HES3
7070,HES4
7071,HES5
7072,HES6
7073,HES7
7074,HESX1
7075,HEXA
7076,HEXB
7077,HEXDC
7078,HEXIM1
7079,HEXIM2
7080,HEY1
7081,HEY2
7082,HEYL
7083,HFE
7084,HFE2
7085,HFM1
7086,HGD
7087,HGF
7088,HGFAC
7089,HGH1
7090,HGS
7091,HGSNAT
7092,HHAT
7093,HHATL
7094,HHEX
7095,HHIP
7096,HHIPL1
7097,HHIPL2
7098,HHLA1
7099,HHLA2
7100,HHLA3
7101,HIAT1
7102,HIATL1
7103,HIATL2
7104,HIBADH
7105,HIBCH
7106,HIC1
7107,HIC2
7108,HID1
7109,HIF1A
7110,HIF1AN
7111,HIF3A
7112,HIGD1A
7113,HIGD1B
7114,HIGD1C
7115,HIGD2A
7116,HIGD2B
7117,HILPDA
7118,HINFP
7119,HINT1
7120,HINT2
7121,HINT3
7122,HIP1
7123,HIP1R
7124,HIPK1
7125,HIPK2
7126,HIPK3
7127,HIPK4
7128,HIRA
7129,HIRIP3
7130,HIST1H1A
7131,HIST1H1B
7132,HIST1H1C
7133,HIST1H1D
7134,HIST1H1E
7135,HIST1H1T
7136,HIST1H2AA
7137,HIST1H2AB
7138,HIST1H2AC
7139,HIST1H2AD
7140,HIST1H2AE
7141,HIST1H2AG
7142,HIST1H2AH
7143,HIST1H2AI
7144,HIST1H2AJ
7145,HIST1H2AK
7146,HIST1H2AL
7147,HIST1H2AM
7148,HIST1H2BA
7149,HIST1H2BB
7150,HIST1H2BC
7151,HIST1H2BD
7152,HIST1H2BE
7153,HIST1H2BF
7154,HIST1H2BG
7155,HIST1H2BH
7156,HIST1H2BI
7157,HIST1H2BJ
7158,HIST1H2BK
7159,HIST1H2BL
7160,HIST1H2BM
7161,HIST1H2BN
7162,HIST1H2BO
7163,HIST1H3A
7164,HIST1H3B
7165,HIST1H3C
7166,HIST1H3D
7167,HIST1H3E
7168,HIST1H3F
7169,HIST1H3G
7170,HIST1H3H
7171,HIST1H3I
7172,HIST1H3J
7173,HIST1H4A
7174,HIST1H4B
7175,HIST1H4C
7176,HIST1H4D
7177,HIST1H4E
7178,HIST1H4F
7179,HIST1H4G
7180,HIST1H4H
7181,HIST1H4I
7182,HIST1H4J
7183,HIST1H4K
7184,HIST1H4L
7185,HIST2H2AA4
7186,HIST2H2AB
7187,HIST2H2AC
7188,HIST2H2BE
7189,HIST2H2BF
7190,HIST2H3A
7191,HIST2H3C
7192,HIST2H3D
7193,HIST2H3PS2
7194,HIST2H4A
7195,HIST2H4B
7196,HIST3H2A
7197,HIST3H2BB
7198,HIST3H3
7199,HIST4H4
7200,HIVEP1
7201,HIVEP2
7202,HIVEP3
7203,HJURP
7204,HK1
7205,HK2
7206,HK3
7207,HKDC1
7208,HKR1
7209,HLA-A
7210,HLA-B
7211,HLA-C
7212,HLA-DMA
7213,HLA-DMB
7214,HLA-DOA
7215,HLA-DOB
7216,HLA-DPA1
7217,HLA-DPB1
7218,HLA-DQA1
7219,HLA-DQA2
7220,HLA-DQB1
7221,HLA-DQB2
7222,HLA-DRA
7223,HLA-DRB1
7224,HLA-DRB5
7225,HLA-E
7226,HLA-F
7227,HLA-G
7228,HLCS
7229,HLF
7230,HLTF
7231,HLX
7232,HM13
7233,HMBOX1
7234,HMBS
7235,HMCES
7236,HMCN1
7237,HMCN2
7238,HMG20A
7239,HMG20B
7240,HMGA1
7241,HMGA2
7242,HMGB1
7243,HMGB2
7244,HMGB3
7245,HMGB4
7246,HMGCL
7247,HMGCLL1
7248,HMGCR
7249,HMGCS1
7250,HMGCS2
7251,HMGN1
7252,HMGN2
7253,HMGN3
7254,HMGN4
7255,HMGN5
7256,HMGXB3
7257,HMGXB4
7258,HMHA1
7259,HMHB1
7260,HMMR
7261,HMOX1
7262,HMOX2
7263,HMP19
7264,HMSD
7265,HMX1
7266,HMX2
7267,HMX3
7268,HN1
7269,HN1L
7270,HNF1A
7271,HNF1B
7272,HNF4A
7273,HNF4G
7274,HNMT
7275,HNRNPA0
7276,HNRNPA1
7277,HNRNPA1L2
7278,HNRNPA2B1
7279,HNRNPA3
7280,HNRNPAB
7281,HNRNPC
7282,HNRNPCL1
7283,HNRNPCL2
7284,HNRNPD
7285,HNRNPDL
7286,HNRNPF
7287,HNRNPH1
7288,HNRNPH2
7289,HNRNPH3
7290,HNRNPK
7291,HNRNPL
7292,HNRNPLL
7293,HNRNPM
7294,HNRNPR
7295,HNRNPU
7296,HNRNPUL1
7297,HNRNPUL2
7298,HNRNPUL2-BSCL2
7299,HOGA1
7300,HOMER1
7301,HOMER2
7302,HOMER3
7303,HOMEZ
7304,HOOK1
7305,HOOK2
7306,HOOK3
7307,HOPX
7308,HORMAD1
7309,HORMAD2
7310,HOXA1
7311,HOXA10
7312,HOXA10-HOXA9
7313,HOXA11
7314,HOXA13
7315,HOXA2
7316,HOXA3
7317,HOXA4
7318,HOXA5
7319,HOXA6
7320,HOXA7
7321,HOXA9
7322,HOXB1
7323,HOXB13
7324,HOXB2
7325,HOXB3
7326,HOXB4
7327,HOXB5
7328,HOXB6
7329,HOXB7
7330,HOXB8
7331,HOXB9
7332,HOXC10
7333,HOXC11
7334,HOXC12
7335,HOXC13
7336,HOXC4
7337,HOXC5
7338,HOXC6
7339,HOXC8
7340,HOXC9
7341,HOXD1
7342,HOXD10
7343,HOXD11
7344,HOXD12
7345,HOXD13
7346,HOXD3
7347,HOXD4
7348,HOXD8
7349,HOXD9
7350,HP
7351,HP1BP3
7352,HPCA
7353,HPCAL1
7354,HPCAL4
7355,HPD
7356,HPDL
7357,HPGD
7358,HPGDS
7359,HPN
7360,HPR
7361,HPRT1
7362,HPS1
7363,HPS3
7364,HPS4
7365,HPS5
7366,HPS6
7367,HPSE
7368,HPSE2
7369,HPX
7370,HR
7371,HRAS
7372,HRASLS
7373,HRASLS2
7374,HRASLS5
7375,HRC
7376,HRCT1
7377,HRG
7378,HRH1
7379,HRH2
7380,HRH3
7381,HRH4
7382,HRK
7383,HRNR
7384,HRSP12
7385,HS1BP3
7386,HS2ST1
7387,HS3ST1
7388,HS3ST2
7389,HS3ST3A1
7390,HS3ST3B1
7391,HS3ST4
7392,HS3ST5
7393,HS3ST6
7394,HS6ST1
7395,HS6ST2
7396,HS6ST3
7397,HSBP1
7398,HSBP1L1
7399,HSCB
7400,HSD11B1
7401,HSD11B1L
7402,HSD11B2
7403,HSD17B1
7404,HSD17B10
7405,HSD17B11
7406,HSD17B12
7407,HSD17B13
7408,HSD17B14
7409,HSD17B2
7410,HSD17B3
7411,HSD17B4
7412,HSD17B6
7413,HSD17B7
7414,HSD17B8
7415,HSD3B1
7416,HSD3B2
7417,HSD3B7
7418,HSDL1
7419,HSDL2
7420,HSF1
7421,HSF2
7422,HSF2BP
7423,HSF4
7424,HSF5
7425,HSFX1
7426,HSFX2
7427,HSFY1
7428,HSFY2
7429,HSH2D
7430,HSP90AA1
7431,HSP90AB1
7432,HSP90B1
7433,HSPA12A
7434,HSPA12B
7435,HSPA13
7436,HSPA14
7437,HSPA1A
7438,HSPA1B
7439,HSPA1L
7440,HSPA2
7441,HSPA4
7442,HSPA4L
7443,HSPA5
7444,HSPA6
7445,HSPA8
7446,HSPA9
7447,HSPB1
7448,HSPB11
7449,HSPB2
7450,HSPB2-C11ORF52
7451,HSPB3
7452,HSPB6
7453,HSPB7
7454,HSPB8
7455,HSPB9
7456,HSPBAP1
7457,HSPBP1
7458,HSPD1
7459,HSPE1
7460,HSPE1-MOB4
7461,HSPG2
7462,HSPH1
7463,HTATIP2
7464,HTATSF1
7465,HTN1
7466,HTN3
7467,HTR1A
7468,HTR1B
7469,HTR1D
7470,HTR1E
7471,HTR1F
7472,HTR2A
7473,HTR2B
7474,HTR2C
7475,HTR3A
7476,HTR3B
7477,HTR3C
7478,HTR3D
7479,HTR3E
7480,HTR4
7481,HTR5A
7482,HTR6
7483,HTR7
7484,HTRA1
7485,HTRA2
7486,HTRA3
7487,HTRA4
7488,HTT
7489,HUNK
7490,HUS1
7491,HUS1B
7492,HUWE1
7493,HVCN1
7494,HYAL1
7495,HYAL2
7496,HYAL3
7497,HYAL4
7498,HYDIN
7499,HYI
7500,HYKK
7501,HYLS1
7502,HYOU1
7503,HYPK
7504,HYPM
7505,IAH1
7506,IAPP
7507,IARS
7508,IARS2
7509,IBA57
7510,IBSP
7511,IBTK
7512,ICA1
7513,ICA1L
